cluster_method,variable,type,test,stat,pvalue,n,n_groups
gmm_k2,静脉(左上肺叶)平均密度(HU),numeric,kruskal,7.2362177870486,0.007144733154433803,92,2
gmm_k2,动脉(左上肺叶)血管分支数量,numeric,kruskal,7.220780612291578,0.00720643619971297,95,2
gmm_k2,动脉(左上肺叶)最小密度(HU),numeric,kruskal,6.834297850986365,0.008942383803942428,95,2
gmm_k2,动脉(左上肺叶)平均密度(HU),numeric,kruskal,6.730769230769226,0.009476372444177551,95,2
gmm_k2,动脉(右上肺叶)容积(ml),numeric,kruskal,6.635005228815402,0.009999390223217382,95,2
gmm_k2,右肺支气管长度(cm).1,numeric,kruskal,6.634958791208817,0.009999650893775433,95,2
gmm_k2,静脉(右上肺叶)容积(ml),numeric,kruskal,5.893613036365208,0.015195892176897634,95,2
gmm_k2,左右肺支气管体积(ml).1,numeric,kruskal,5.893200549450569,0.015199451767145728,95,2
gmm_k2,右下肺叶支气管体积(ml),numeric,kruskal,5.673751153955396,0.017220594026099507,95,2
gmm_k2,动脉(右上肺叶)血管分支数量,numeric,kruskal,5.28177237288254,0.021549800606559727,95,2
gmm_k2,右下肺叶支气管数量,numeric,kruskal,5.081938308448365,0.024176327818129416,95,2
gmm_k2,右下肺叶支气管长度(cm),numeric,kruskal,4.989282816891755,0.02550477740910986,95,2
gmm_k2,右肺代,numeric,kruskal,4.788874346216364,0.02864414028629284,95,2
gmm_k2,右中肺叶支气管体积(ml),numeric,kruskal,4.663541861301243,0.03080957414010703,95,2
gmm_k2,左右肺支气管数量.1,numeric,kruskal,4.622334923451599,0.031558251578502824,95,2
gmm_k2,静脉(左上肺叶)最大密度(HU),numeric,kruskal,4.476139551364096,0.03437127464806347,92,2
gmm_k2,静脉(右上肺叶)血管分支数量,numeric,kruskal,4.464943312123201,0.03459723765330443,95,2
gmm_k2,肺血管最小密度(HU),numeric,kruskal,4.434635614403623,0.03521673639590808,95,2
gmm_k2,左右肺支气管长度(cm).1,numeric,kruskal,4.307692307692321,0.03794039600833852,95,2
gmm_k2,右肺LAA950(%)_y,numeric,kruskal,4.155219780219738,0.04150638699888878,95,2
gmm_k2,右下肺叶代,numeric,kruskal,3.9997143384493663,0.045507976156415934,95,2
gmm_k2,静脉最小密度(HU),numeric,kruskal,3.7913480734726077,0.05151814054413384,95,2
gmm_k2,左右肺LAA950(%),numeric,kruskal,3.786057692307679,0.05168123740311723,95,2
gmm_k2,右肺LAA950(ml)_y,numeric,kruskal,3.5728021978021616,0.058733120830179786,95,2
gmm_k2,mPAWP,numeric,kruskal,3.553270462528435,0.05942820974702329,103,2
gmm_k2,左右肺LAA950(ml),numeric,kruskal,3.434065934065927,0.0638646891079594,95,2
gmm_k2,右中肺叶代,numeric,kruskal,3.289886782382169,0.06970782870200237,95,2
gmm_k2,肺血管最大密度(HU),numeric,kruskal,3.2653773800022963,0.07075674071219756,95,2
gmm_k2,静脉(左下肺叶)弯曲度,numeric,kruskal,3.239027893079458,0.07190328956449724,92,2
gmm_k2,静脉(右上肺叶)最小密度(HU),numeric,kruskal,3.1660760681093287,0.07518287508548159,95,2
gmm_k2,左肺空气体积(ml)_y,numeric,kruskal,3.034340659340671,0.08151966224339352,95,2
gmm_k2,动脉最小密度(HU),numeric,kruskal,3.00797595537532,0.08285569249700049,95,2
gmm_k2,左肺容积(ml)_y,numeric,kruskal,2.9065934065934016,0.0882180330638866,95,2
gmm_k2,右肺支气管体积(ml),numeric,kruskal,2.871367700214471,0.09016821364830625,95,2
gmm_k2,mRAP,numeric,kruskal,2.8580535849426636,0.09091745138033519,104,2
gmm_k2,静脉(右中肺叶)容积(ml),numeric,kruskal,2.783931534982244,0.09521417691236198,95,2
gmm_k2,静脉平均密度(HU),numeric,kruskal,2.7815934065934016,0.09535325900334206,95,2
gmm_k2,右肺支气管数量,numeric,kruskal,2.7778463718811306,0.09557661051402735,95,2
gmm_k2,Na+,numeric,kruskal,2.7637334717221678,0.09642297425999877,57,2
gmm_k2,右肺支气管长度(cm),numeric,kruskal,2.7458587552278644,0.09750667953689432,95,2
gmm_k2,左肺LAA950(ml)_y,numeric,kruskal,2.4230769230769056,0.11955988558481738,95,2
gmm_k2,左肺平均密度(HU)_y,numeric,kruskal,2.4230769230769056,0.11955988558481738,95,2
gmm_k2,右中肺叶支气管长度(cm),numeric,kruskal,2.3957250818735067,0.12166732574401311,95,2
gmm_k2,左右肺容积(ml),numeric,kruskal,2.3657280219779864,0.12402604059346635,95,2
gmm_k2,左右肺LAA910(%),numeric,kruskal,2.3657280219779864,0.12402604059346635,95,2
gmm_k2,左右肺空气体积(ml),numeric,kruskal,2.3657280219779864,0.12402604059346635,95,2
gmm_k2,右中肺叶支气管数量,numeric,kruskal,2.364735303288139,0.12410496219742209,95,2
gmm_k2,右肺LAA910(%)_y,numeric,kruskal,2.309065934065927,0.12862132106805452,95,2
gmm_k2,动脉(右上肺叶)最小密度(HU),numeric,kruskal,2.2539740758317586,0.13327175258383156,95,2
gmm_k2,动脉(右上肺叶)平均密度(HU),numeric,kruskal,2.2531064285625955,0.13334647838336028,95,2
gmm_k2,左右肺LAA910(ml),numeric,kruskal,2.253090659340671,0.13334783693485697,95,2
gmm_k2,PA,numeric,kruskal,2.2239979072841667,0.13588079414890455,102,2
gmm_k2,左上肺叶支气管数量,numeric,kruskal,2.175653657884427,0.14020993170214216,95,2
gmm_k2,动脉(左下肺叶)最小密度(HU),numeric,kruskal,2.1446715587783984,0.1430656508063872,95,2
gmm_k2,肺血管平均密度(HU),numeric,kruskal,2.143200549450569,0.14320285576431221,95,2
gmm_k2,PT-INR,numeric,kruskal,2.12220279309966,0.1451776088461231,56,2
gmm_k2,左上肺叶代,numeric,kruskal,2.116429792692853,0.14572589903354025,95,2
gmm_k2,动脉(右中肺叶)弯曲度,numeric,kruskal,2.09250766057154,0.1480229251743561,95,2
gmm_k2,静脉弯曲度,numeric,kruskal,2.0893442065646846,0.1483297309903129,95,2
gmm_k2,左上肺叶支气管长度(cm),numeric,kruskal,2.0893003370483827,0.14833399069633757,95,2
gmm_k2,左肺LAA910(ml)_y,numeric,kruskal,2.036057692307679,0.15360729830927206,95,2
gmm_k2,左右肺支气管体积(ml),numeric,kruskal,2.020279691793819,0.1552105504074226,95,2
gmm_k2,动脉(左上肺叶)最大密度(HU),numeric,kruskal,1.98355813157357,0.15901606632790474,95,2
gmm_k2,右肺LAA910(ml)_y,numeric,kruskal,1.8804945054944824,0.1702779546098209,95,2
gmm_k2,左右肺代,numeric,kruskal,1.876169501936403,0.1707701482415584,95,2
gmm_k2,左肺肺组织体积(ml)_y,numeric,kruskal,1.8300137362637656,0.1761259230337467,95,2
gmm_k2,左肺质量(g)_y,numeric,kruskal,1.8300137362637656,0.1761259230337467,95,2
gmm_k2,静脉(右中肺叶)平均密度(HU),numeric,kruskal,1.7817161823885976,0.18193873026706014,95,2
gmm_k2,动脉(右中肺叶)容积(ml),numeric,kruskal,1.7809177883114617,0.18203666769809856,95,2
gmm_k2,静脉(右下肺叶)容积(ml),numeric,kruskal,1.7802322398518762,0.18212081130850266,95,2
gmm_k2,左右肺肺组织体积(ml),numeric,kruskal,1.7802197802197384,0.18212234100949598,95,2
gmm_k2,左右肺质量(g),numeric,kruskal,1.7802197802197384,0.18212234100949598,95,2
gmm_k2,动脉(右上肺叶)弯曲度,numeric,kruskal,1.7315367960122672,0.18821475344735805,95,2
gmm_k2,右肺容积(ml)_y,numeric,kruskal,1.731112637362628,0.18826886584111824,95,2
gmm_k2,动脉平均密度(HU),numeric,kruskal,1.731112637362628,0.18826886584111824,95,2
gmm_k2,左右肺支气管数量[D<2mm],numeric,kruskal,1.6424575894659212,0.19998861031751128,95,2
gmm_k2,静脉最大密度(HU),numeric,kruskal,1.634981677290526,0.20101539486673886,95,2
gmm_k2,右肺空气体积(ml)_y,numeric,kruskal,1.6349587912088168,0.2010185476731817,95,2
gmm_k2,左肺LAA950(%)_y,numeric,kruskal,1.6349587912088168,0.2010185476731817,95,2
gmm_k2,左肺密度标准差(HU)_y,numeric,kruskal,1.6349587912088168,0.2010185476731817,95,2
gmm_k2,mPAP,numeric,kruskal,1.5784362151677784,0.2089860879297537,105,2
gmm_k2,左上肺叶支气管体积(ml),numeric,kruskal,1.5415629870167964,0.2143853075471104,95,2
gmm_k2,静脉BV5(ml)_y,numeric,kruskal,1.5415521978021616,0.21438691143882313,95,2
gmm_k2,左右肺支气管长度(cm),numeric,kruskal,1.52360428280018,0.2170748715916613,95,2
gmm_k2,静脉(右上肺叶)最大密度(HU),numeric,kruskal,1.4960047651763113,0.22128711884529034,95,2
gmm_k2,动脉(右下肺叶)容积(ml),numeric,kruskal,1.4958895904311287,0.2213049003453048,95,2
gmm_k2,PT,numeric,kruskal,1.4874059997904538,0.2226193701762307,56,2
gmm_k2,动脉最大密度(HU),numeric,kruskal,1.4735270242224607,0.22479003218889068,95,2
gmm_k2,静脉(右下肺叶)最小密度(HU),numeric,kruskal,1.451959876929267,0.22821373387292723,95,2
gmm_k2,左右肺支气管数量,numeric,kruskal,1.4106473536018511,0.23494895859554005,95,2
gmm_k2,TPR,numeric,kruskal,1.3872606161116927,0.23886826122124874,103,2
gmm_k2,动脉(右下肺叶)血管分支数量,numeric,kruskal,1.320295200340565,0.2505390783323266,95,2
gmm_k2,UA,numeric,kruskal,1.3080025018697916,0.252756631949128,57,2
gmm_k2,左肺支气管体积(ml).1,numeric,kruskal,1.2778159340659272,0.2583055206656355,95,2
gmm_k2,左右肺平均密度(HU),numeric,kruskal,1.2362637362637656,0.26619233983433066,95,2
gmm_k2,肺血管BV10(ml)_y,numeric,kruskal,1.2362637362637656,0.26619233983433066,95,2
gmm_k2,动脉(右中肺叶)血管分支数量,numeric,kruskal,1.1175739588080444,0.29044144368008645,95,2
gmm_k2,静脉BV10(ml)_y,numeric,kruskal,1.0769230769230376,0.29938690580360716,95,2
gmm_k2,Sex,numeric,kruskal,1.0535339717282435,0.30469458308626174,89,2
gmm_k2,静脉(右中肺叶)血管分支数量,numeric,kruskal,1.021705322831562,0.3121148430527647,95,2
gmm_k2,动脉(右上肺叶)最大密度(HU),numeric,kruskal,1.0201105285363083,0.3124927929046015,95,2
gmm_k2,静脉(左下肺叶)最小密度(HU),numeric,kruskal,1.0117902265465786,0.31447433784276985,92,2
gmm_k2,动脉(左上肺叶)弯曲度,numeric,kruskal,1.0014437162193666,0.3169614227932215,95,2
gmm_k2,右肺平均密度(HU)_y,numeric,kruskal,1.0013736263736064,0.31697835861856993,95,2
gmm_k2,左肺LAA910(%)_y,numeric,kruskal,1.0013736263736064,0.31697835861856993,95,2
gmm_k2,静脉(右下肺叶)血管分支数量,numeric,kruskal,0.9830944165386667,0.3214360367985838,95,2
gmm_k2,左右肺弯曲度,numeric,kruskal,0.964629120879124,0.32602332331843226,95,2
gmm_k2,肺血管BV5(ml)_y,numeric,kruskal,0.964629120879124,0.32602332331843226,95,2
gmm_k2,gender,categorical,chi2,0.9609849013674234,0.32693885729494787,105,2
gmm_k2,右肺肺组织体积(ml)_y,numeric,kruskal,0.9285714285714448,0.33523441379595265,95,2
gmm_k2,右肺质量(g)_y,numeric,kruskal,0.9285714285714448,0.33523441379595265,95,2
gmm_k2,D-Dimer,numeric,kruskal,0.9104334997304658,0.3399994246504877,105,2
gmm_k2,K+,numeric,kruskal,0.8973072161036169,0.3435047730548425,57,2
gmm_k2,静脉血管分支数量_y,numeric,kruskal,0.8585585461552354,0.3541423867784368,95,2
gmm_k2,动脉(右下肺叶)弯曲度,numeric,kruskal,0.8246346611529264,0.3638285752496766,95,2
gmm_k2,静脉(右上肺叶)平均密度(HU),numeric,kruskal,0.7912697092295441,0.37371646927483704,95,2
gmm_k2,肺血管弯曲度,numeric,kruskal,0.7912309421310489,0.3737281750071254,95,2
gmm_k2,静脉(左下肺叶)平均密度(HU),numeric,kruskal,0.7756598240468975,0.37847181537528085,92,2
gmm_k2,左右肺支气管体积(ml)[D<2mm],numeric,kruskal,0.7744392722778518,0.3788472218194895,95,2
gmm_k2,静脉(右中肺叶)弯曲度,numeric,kruskal,0.7597550003620268,0.3834052055282,95,2
gmm_k2,静脉(右中肺叶)最大密度(HU),numeric,kruskal,0.7592440832724842,0.38356518841078546,95,2
gmm_k2,左右肺Pi10(mm),numeric,kruskal,0.7585851648351536,0.3837716546586878,95,2
gmm_k2,静脉(右下肺叶)最大密度(HU),numeric,kruskal,0.7425724840001205,0.38883806389175724,95,2
gmm_k2,CO,numeric,kruskal,0.7287944787403775,0.3932742241344933,104,2
gmm_k2,肺血管血管分支数量_y,numeric,kruskal,0.7266737811619689,0.39396347475802396,95,2
gmm_k2,动脉(左下肺叶)最大密度(HU),numeric,kruskal,0.6954324223857293,0.40432273596053436,95,2
gmm_k2,动脉BV5(ml)_y,numeric,kruskal,0.6953983516483504,0.40433424825576003,95,2
gmm_k2,动脉BV10(ml)_y,numeric,kruskal,0.6953983516483504,0.40433424825576003,95,2
gmm_k2,静脉容积(ml)_y,numeric,kruskal,0.6953983516483504,0.40433424825576003,95,2
gmm_k2,Cl-,numeric,kruskal,0.6761983365830487,0.41089889514989175,57,2
gmm_k2,PVR,numeric,kruskal,0.658310296447611,0.4171571066715216,104,2
gmm_k2,WBC,numeric,kruskal,0.6190275708631076,0.43140887635408154,105,2
gmm_k2,ALB,numeric,kruskal,0.5804947490781016,0.44611846041532266,105,2
gmm_k2,左肺支气管长度(cm).1,numeric,kruskal,0.577266483516496,0.44738577116497924,95,2
gmm_k2,cTnT,numeric,kruskal,0.5541518063674974,0.45662621311093876,82,2
gmm_k2,Crea,numeric,kruskal,0.5370832807836339,0.463644029449506,57,2
gmm_k2,左肺支气管数量.1,numeric,kruskal,0.5362054438291282,0.4640095820264829,95,2
gmm_k2,动脉血管分支数量_y,numeric,kruskal,0.47014336923625627,0.49292121939205413,95,2
gmm_k2,静脉(右下肺叶)弯曲度,numeric,kruskal,0.4451172515011276,0.5046628608961388,95,2
gmm_k2,动脉(右中肺叶)最小密度(HU),numeric,kruskal,0.37417666681463163,0.5407363826137955,95,2
gmm_k2,静脉分形维度,numeric,kruskal,0.37396978021973837,0.5408483096859544,95,2
gmm_k2,Ca,numeric,kruskal,0.3695603316591729,0.5432440226211944,57,2
gmm_k2,静脉(右下肺叶)平均密度(HU),numeric,kruskal,0.2888069663803014,0.590986070445555,95,2
gmm_k2,RBC,numeric,kruskal,0.26931896188095994,0.6037889846194684,105,2
gmm_k2,左肺支气管长度(cm),numeric,kruskal,0.26512888169316445,0.6066182377616491,95,2
gmm_k2,静脉(右上肺叶)弯曲度,numeric,kruskal,0.25044331749133697,0.6167630968503823,95,2
gmm_k2,左右肺密度标准差(HU),numeric,kruskal,0.2503434065934016,0.6168333780712463,95,2
gmm_k2,左肺代,numeric,kruskal,0.21120899373998736,0.6458214530305199,95,2
gmm_k2,动脉(左下肺叶)血管分支数量,numeric,kruskal,0.20614423548035837,0.649806446080491,95,2
gmm_k2,检查日期_y,numeric,kruskal,0.20445496013394984,0.6511487080233067,105,2
gmm_k2,静脉(左下肺叶)最大密度(HU),numeric,kruskal,0.19392691149537927,0.6596681835662637,92,2
gmm_k2,左肺支气管体积(ml),numeric,kruskal,0.19360981806949196,0.6599290268401915,95,2
gmm_k2,左下肺叶支气管体积(ml),numeric,kruskal,0.18167480311384487,0.6699378744878337,95,2
gmm_k2,CI,numeric,kruskal,0.1715210444042336,0.678763530278843,104,2
gmm_k2,左肺血管体积(ml),numeric,kruskal,0.1662495158242553,0.6834667210821561,95,2
gmm_k2,动脉(左下肺叶)平均密度(HU),numeric,kruskal,0.16620879120881682,0.6835033916183288,95,2
gmm_k2,检查日期_x,numeric,kruskal,0.16304439115009203,0.6863689473345671,105,2
gmm_k2,动脉弯曲度,numeric,kruskal,0.1514465475172793,0.697156800906321,95,2
gmm_k2,静脉BV10+(ml)_y,numeric,kruskal,0.1514423076923208,0.6971608303547726,95,2
gmm_k2,SVR,numeric,kruskal,0.14751441164971246,0.7009220825250948,103,2
gmm_k2,telephone,numeric,kruskal,0.13828571428575742,0.7099912268146025,104,2
gmm_k2,右肺Agatston钙化,numeric,kruskal,0.137362637362628,0.7109171133886283,95,2
gmm_k2,DBIL,numeric,kruskal,0.12787969693473494,0.7206406512931165,57,2
gmm_k2,id_card_no_y,numeric,kruskal,0.12596876807401713,0.7226489320124407,94,2
gmm_k2,肺血管容积(ml)_y,numeric,kruskal,0.12396978021973837,0.7247681988605345,95,2
gmm_k2,TBIL,numeric,kruskal,0.11532535161708428,0.7341608924197144,57,2
gmm_k2,左肺支气管数量,numeric,kruskal,0.11363619403823408,0.736041758891613,95,2
gmm_k2,右肺血管体积(ml),numeric,kruskal,0.11129099819641453,0.7386791127741468,95,2
gmm_k2,AST,numeric,kruskal,0.10752118164692326,0.7429840781062564,56,2
gmm_k2,静脉(右中肺叶)最小密度(HU),numeric,kruskal,0.10526699387508534,0.7455983139972702,95,2
gmm_k2,动脉容积(ml),numeric,kruskal,0.09924450549448238,0.7527381474401948,95,2
gmm_k2,HB,numeric,kruskal,0.09597431091133489,0.7567151739134804,105,2
gmm_k2,左下肺叶代,numeric,kruskal,0.08917785420778558,0.7652249569930203,95,2
gmm_k2,右肺体积钙化(mm3),numeric,kruskal,0.07726648351649601,0.7810365443436157,95,2
gmm_k2,动脉(右中肺叶)最大密度(HU),numeric,kruskal,0.0673359688903599,0.7952558457783383,95,2
gmm_k2,左肺Agatston钙化,numeric,kruskal,0.06730769230767919,0.7952978836076596,95,2
gmm_k2,左右肺分形维度,numeric,kruskal,0.05803571428566556,0.8096279501133271,95,2
gmm_k2,动脉(左下肺叶)容积(ml),numeric,kruskal,0.05803571428566556,0.8096279501133271,95,2
gmm_k2,左下肺叶支气管数量,numeric,kruskal,0.049594598711945194,0.8237702094008671,95,2
gmm_k2,左肺体积钙化(mm3),numeric,kruskal,0.049450549450568815,0.8240221313018464,95,2
gmm_k2,动脉分形维度,numeric,kruskal,0.049450549450568815,0.8240221313018464,95,2
gmm_k2,动脉(右下肺叶)最小密度(HU),numeric,kruskal,0.045448284949359444,0.8311818614033739,95,2
gmm_k2,左下肺叶支气管长度(cm),numeric,kruskal,0.041555106194252435,0.8384701749779842,95,2
gmm_k2,动脉(左下肺叶)弯曲度,numeric,kruskal,0.04155336111014338,0.8384735199724512,95,2
gmm_k2,肺血管分形维度,numeric,kruskal,0.04155219780216157,0.838475749853327,95,2
gmm_k2,静脉(左下肺叶)容积(ml),numeric,kruskal,0.036656891495567834,0.8481652982165867,92,2
gmm_k2,左右肺Agatston钙化,numeric,kruskal,0.03434065934067121,0.8529840682347374,95,2
gmm_k2,Age,numeric,kruskal,0.03318651757999031,0.8554480045312468,89,2
gmm_k2,静脉(左下肺叶)血管分支数量,numeric,kruskal,0.029692997389599598,0.863188664852774,92,2
gmm_k2,左右肺体积钙化(mm3),numeric,kruskal,0.02481130002492235,0.8748381746822466,95,2
gmm_k2,序列号_y,numeric,kruskal,0.021988549779388116,0.8821175638955524,95,2
gmm_k2,动脉BV10+(ml)_y,numeric,kruskal,0.016826923076905587,0.8967890421702267,95,2
gmm_k2,静脉(左上肺叶)弯曲度,numeric,kruskal,0.015487656007495595,0.9009594527227037,92,2
gmm_k2,右肺密度标准差(HU)_y,numeric,kruskal,0.008585164835153591,0.9261767227306813,95,2
gmm_k2,PLT,numeric,kruskal,0.00448428076345731,0.9466097476523563,105,2
gmm_k2,动脉(右中肺叶)平均密度(HU),numeric,kruskal,0.0030918711602749005,0.955656802635168,95,2
gmm_k2,动脉(右下肺叶)最大密度(HU),numeric,kruskal,0.0030907242354969826,0.9556650194466093,95,2
gmm_k2,ALT,numeric,kruskal,0.002878227185162052,0.9572147273544526,57,2
gmm_k2,NT-ProBNP,numeric,kruskal,0.002107481559534108,0.9633841238944051,77,2
gmm_k2,动脉(右下肺叶)平均密度(HU),numeric,kruskal,0.0013736359875200711,0.97043509596652,95,2
gmm_k2,肺血管BV10+(ml)_y,numeric,kruskal,0.0013736263736063847,0.9704351993799479,95,2
gmm_k2,左右肺血管体积(ml),numeric,kruskal,0.0003434306296998675,0.9852145442177734,95,2
gmm_k2,APTT,numeric,kruskal,0.0003311293877133224,0.9854817270489366,56,2
gmm_k2,PH,categorical,chi2,0.0,1.0,105,2
gmm_k2,WHO Group,categorical,chi2,0.0,1.0,105,2
gmm_k2,death,categorical,chi2,0.0,1.0,105,2
gmm_k3,PH_targeted_therapy_drug_name|shsfkyy_ph_chenchang_3_0_dp,categorical,chi2,18.892857142857142,0.0008249659749772835,36,3
gmm_k3,etiology_y,categorical,chi2,39.671709058102905,0.0023129843942633226,94,3
gmm_k3,动脉(右上肺叶)容积(ml),numeric,kruskal,12.01259209251393,0.002463194864472329,95,3
gmm_k3,PT-INR,numeric,kruskal,10.699302659199182,0.004749806827774036,56,3
gmm_k3,动脉(左上肺叶)容积(ml),numeric,kruskal,10.281565512100428,0.0058531063653279435,95,3
gmm_k3,静脉(左上肺叶)平均密度(HU),numeric,kruskal,9.301516173175475,0.009554356155172252,92,3
gmm_k3,medical_record_no,numeric,kruskal,6.564509564509564,0.010403240347836457,53,2
gmm_k3,静脉(右上肺叶)容积(ml),numeric,kruskal,9.007138702707836,0.011069415308089527,95,3
gmm_k3,PT,numeric,kruskal,8.747288473849173,0.012605220355195752,56,3
gmm_k3,静脉(左下肺叶)最小密度(HU),numeric,kruskal,8.590017558789253,0.013636451976962862,92,3
gmm_k3,右肺支气管体积(ml).1,numeric,kruskal,8.256079242077533,0.016114438284013266,95,3
gmm_k3,右上肺叶支气管长度(cm),numeric,kruskal,8.216839099318126,0.01643372670179707,95,3
gmm_k3,静脉(左上肺叶)容积(ml),numeric,kruskal,8.207283591900946,0.016512430865332647,92,3
gmm_k3,静脉(左上肺叶)最小密度(HU),numeric,kruskal,8.204701346240105,0.016533764210829773,92,3
gmm_k3,右上肺叶支气管体积(ml),numeric,kruskal,8.154520203403552,0.016953853909607595,95,3
gmm_k3,右上肺叶代,numeric,kruskal,8.108282692656166,0.017350371749614155,95,3
gmm_k3,右上肺叶支气管数量,numeric,kruskal,8.000352870178167,0.018312407652415343,95,3
gmm_k3,静脉最小密度(HU),numeric,kruskal,7.729915909726018,0.02096380384452662,95,3
gmm_k3,静脉(左上肺叶)血管分支数量,numeric,kruskal,7.7142732866019115,0.02112841116938202,92,3
gmm_k3,动脉(左上肺叶)血管分支数量,numeric,kruskal,7.524553028502418,0.023230794896546003,95,3
gmm_k3,右肺支气管数量.1,numeric,kruskal,7.308224123652294,0.025884471092076686,95,3
gmm_k3,动脉(左上肺叶)平均密度(HU),numeric,kruskal,7.188215102974823,0.02748520136085267,95,3
gmm_k3,动脉(右上肺叶)血管分支数量,numeric,kruskal,7.152459604817617,0.0279809935128995,95,3
gmm_k3,D-Dimer,numeric,kruskal,7.061774017976559,0.029278933668191405,105,3
gmm_k3,动脉(左上肺叶)最小密度(HU),numeric,kruskal,6.83464206416451,0.03280018799405967,95,3
gmm_k3,TBIL,numeric,kruskal,6.753385864219555,0.03416023836767165,57,3
gmm_k3,右肺支气管长度(cm).1,numeric,kruskal,6.642234848484861,0.036112456265887764,95,3
gmm_k3,NT-ProBNP,numeric,kruskal,6.541581225791759,0.03797639057898757,77,3
gmm_k3,右肺LAA950(%)_y,numeric,kruskal,6.235698807294909,0.04425223485315682,95,3
gmm_k3,右下肺叶代,numeric,kruskal,6.096059563948246,0.047452323776025505,95,3
gmm_k3,左右肺支气管体积(ml).1,numeric,kruskal,6.093004559323219,0.04752486269790863,95,3
gmm_k3,静脉(左上肺叶)最大密度(HU),numeric,kruskal,6.016780321420987,0.04937109434759165,92,3
gmm_k3,右肺密度标准差(HU)_y,numeric,kruskal,6.008110134526078,0.049585587242649255,95,3
gmm_k3,静脉平均密度(HU),numeric,kruskal,5.976015012828498,0.05038773400637185,95,3
gmm_k3,右下肺叶支气管体积(ml),numeric,kruskal,5.899096125724163,0.05236336555126211,95,3
gmm_k3,右肺平均密度(HU)_y,numeric,kruskal,5.889731988072981,0.052609109278306525,95,3
gmm_k3,右下肺叶支气管数量,numeric,kruskal,5.874660847283705,0.05300704638314163,95,3
gmm_k3,Na+,numeric,kruskal,5.721027537219018,0.0572393449311222,57,3
gmm_k3,右肺代,numeric,kruskal,5.686874636255632,0.05822518312279901,95,3
gmm_k3,右下肺叶支气管长度(cm),numeric,kruskal,5.605597870789924,0.06064009716070331,95,3
gmm_k3,左右肺LAA950(%),numeric,kruskal,5.599244591221122,0.0608330351909399,95,3
gmm_k3,左肺平均密度(HU)_y,numeric,kruskal,5.474699223354833,0.06474171037613369,95,3
gmm_k3,右肺LAA950(ml)_y,numeric,kruskal,5.4517587199223385,0.06548858934690589,95,3
